band,confidence,entry_date,exit_date,exit_price,holding_days,mae_r,market_regime,market_regime_score,mfe_r,momentum_score,r_multiple,relative_strength_score,return_pct,sector,signal_date,stop_hit,support_resistance_score,ticker,tp1_hit,tp2_hit,trend_score,verdict,volatility_score,volume_score
75-89,77,2024-07-18,2024-07-25,62.9,6,-0.13207966551970804,Risk-on,90,0.5303775612491208,100,0.4147910271314558,43,2.482057407541709,Consumer Staples,2024-07-17,False,25,KO,True,True,100,BUY,90,70
60-74,74,2024-07-18,2024-08-28,118.75504302978516,30,-0.25610278288338195,Risk-on,90,0.42340871928102514,60,0.23370267603095882,65,3.336531266695379,Real Estate,2024-07-17,False,25,PLD,True,False,85,WATCH,90,100
60-74,69,2024-07-18,2024-08-28,513.3341674804688,30,-0.8994587647042739,Risk-on,90,1.9042831709799426,20,1.1192490659101242,18,8.532697651351686,Communication Services,2024-07-17,False,100,META,True,False,65,WATCH,90,100
60-74,71,2024-07-19,2024-08-29,111.51403045654295,30,-0.4762886986881245,Risk-on,90,0.2408082277735916,100,0.016562677780461464,29,0.16352117495598112,Energy,2024-07-18,False,25,XOM,True,False,100,WATCH,90,45
60-74,74,2024-07-19,2024-07-25,195.83,5,-1.6904324954026224,Risk-on,90,0.09162793926643716,100,-1.0380938809117755,54,-5.310774252648275,Industrials,2024-07-18,True,25,HON,False,False,100,WATCH,90,45
75-89,76,2024-07-19,2024-07-30,205.94,8,-0.1390390605332844,Risk-on,90,0.4262623999463154,100,0.31438878938560244,75,3.9957661670370346,Real Estate,2024-07-18,False,25,AMT,True,True,100,BUY,90,45
75-89,81,2024-07-24,2024-09-04,164.45921325683594,30,-0.9881354902955258,Risk-on,90,0.20257600114901125,100,-0.2570721626427272,44,-3.2425147707087785,Industrials,2024-07-23,False,25,GE,False,False,100,BUY,90,100
60-74,63,2024-07-25,2024-09-03,277.45,28,-0.32901684573472206,Risk-on,90,3.1688484378137214,20,2.9915423087357906,24,10.026523877451844,Financials,2024-07-24,False,100,V,True,True,40,WATCH,90,100
60-74,66,2024-07-26,2024-08-05,763.28,7,-1.6884029906885782,Defensive,35,0.7464068516944848,20,-1.041377076604235,45,-4.914813196435375,Health Care,2024-07-25,True,100,LLY,False,False,65,WATCH,90,100
60-74,69,2024-07-26,2024-09-06,188.7428436279297,30,-0.8211572109893766,Defensive,35,0.7341954249705569,40,-0.46911184449110327,46,-2.1265767613312576,Industrials,2024-07-25,False,100,HON,False,False,65,WATCH,90,100
60-74,63,2024-07-26,2024-08-27,910.29,23,-0.9387663203749201,Defensive,35,3.7138807629764248,20,3.646330044539559,61,12.059090187601036,Consumer Staples,2024-07-25,False,100,COST,True,True,65,WATCH,90,70
60-74,72,2024-07-26,2024-08-02,64.46,6,-0.018878854897570657,Defensive,35,0.7238319097797573,90,0.40315687937217437,50,3.0054672025568037,Consumer Staples,2024-07-25,False,25,KO,True,True,100,WATCH,90,85
75-89,75,2024-07-26,2024-08-01,104.76,5,-0.04135919761857744,Defensive,35,0.45245500126079646,100,0.41342092035426964,56,4.114044907605158,Utilities,2024-07-25,False,25,DUK,True,True,100,BUY,90,85
60-74,66,2024-07-26,2024-08-05,159.69,7,-1.9491643262081833,Defensive,35,1.111567215483288,20,-1.0519871241205918,41,-3.970727385492397,Communication Services,2024-07-25,True,100,GOOGL,False,False,65,WATCH,90,100
60-74,72,2024-07-29,2024-08-05,156.27,6,-0.1249705695504519,Risk-on,90,0.3060209443392274,90,0.26799185110852153,46,3.1352329244060084,Health Care,2024-07-26,False,25,JNJ,True,True,85,WATCH,90,70
60-74,63,2024-07-30,2024-08-02,136.57,4,-1.2225071100035718,Risk-on,90,0.6616828907615786,55,-1.0392110115696158,30,-5.168788205044141,Energy,2024-07-29,True,70,CVX,False,False,65,WATCH,90,45
60-74,71,2024-07-30,2024-08-05,302.24,5,-1.0804279026224126,Risk-on,90,0.21026515814900024,90,-1.0191994078900486,40,-10.091379048711321,Industrials,2024-07-29,True,25,CAT,False,False,100,WATCH,90,45
60-74,70,2024-07-30,2024-08-22,450.43,18,-0.33265331713908985,Risk-on,90,0.332581991813207,100,0.23868746205647373,49,1.8803942938394789,Materials,2024-07-29,False,25,LIN,True,True,100,WATCH,90,20
75-89,77,2024-07-31,2024-08-02,214.79,3,-0.10078738446652914,Risk-on,90,0.40164917033860686,60,0.23190461035905177,85,3.74895134532185,Real Estate,2024-07-30,False,25,AMT,True,True,100,BUY,90,85
75-89,75,2024-08-01,2024-08-05,131.29,3,-1.2207901218525221,Risk-on,90,0.055889040129229045,50,-1.0122310247594875,82,-15.300871144295304,Technology,2024-07-31,True,25,AVGO,False,False,100,BUY,90,85
75-89,75,2024-08-02,2024-08-02,107.39,1,-0.1617129705239783,Risk-on,90,0.13271863716478502,60,0.04100322150991598,62,0.6110598085167246,Utilities,2024-08-01,False,25,DUK,True,True,100,BUY,90,85
60-74,64,2024-08-05,2024-08-05,124.6,1,-2.1034401077355973,Defensive,35,3.2773176617001303,20,-1.4150058539109116,71,-0.6802817030617737,Technology,2024-08-02,True,100,ORCL,False,False,65,WATCH,90,70
0-59,58,2024-08-05,2024-08-05,152.49,1,-1.4896742819126056,Defensive,35,4.826018835400814,20,-1.170705643270238,22,-1.3636192975064065,Consumer Discretionary,2024-08-02,True,100,AMZN,False,False,40,SKIP,90,100
0-59,58,2024-08-05,2024-08-07,131.06,3,-1.1656933902427584,Defensive,35,0.06236700841929338,20,-1.1014620318747732,28,-2.1499906096356836,Energy,2024-08-02,True,100,CVX,False,False,40,SKIP,90,100
60-74,72,2024-08-05,2024-08-27,67.31,17,-0.16079789118934726,Defensive,35,0.3112262376492383,60,0.2578430972489491,66,3.007256484882216,Consumer Staples,2024-08-02,False,25,KO,True,True,100,WATCH,90,100
75-89,75,2024-08-05,2024-09-11,78.85,27,-0.2110086765344568,Defensive,35,0.5203388185450152,100,0.4525461775330405,62,6.110939948354996,Utilities,2024-08-02,False,25,NEE,True,True,100,BUY,90,85
60-74,72,2024-08-05,2024-09-16,110.613037109375,30,-0.18999683931709827,Defensive,35,0.3157233170900862,60,0.2646499153614924,68,3.851824759777401,Utilities,2024-08-02,False,25,DUK,True,False,100,WATCH,90,100
75-89,75,2024-08-05,2024-09-16,224.0662841796875,30,-0.32809193366608447,Defensive,35,0.2530069280579885,60,0.17178592521808791,100,3.384428134989255,Real Estate,2024-08-02,False,25,AMT,True,False,100,BUY,90,100
60-74,70,2024-08-06,2024-09-17,215.17697143554688,30,-0.24311079914316958,Defensive,35,1.5591651849335921,40,0.6293364850397373,78,5.460416743056997,Technology,2024-08-05,False,85,AAPL,False,False,65,WATCH,90,100
60-74,60,2024-08-06,2024-09-17,429.1893005371094,30,-0.09799282785594281,Defensive,35,1.523618913664548,20,1.2526745154346952,42,8.720184762571586,Technology,2024-08-05,False,100,MSFT,False,False,40,WATCH,90,100
60-74,67,2024-08-06,2024-09-17,115.40966033935548,30,-0.2766933339576146,Defensive,35,1.1884253014449522,20,0.4988726158733988,77,11.058095471157793,Technology,2024-08-05,False,100,NVDA,False,False,65,WATCH,70,100
60-74,62,2024-08-06,2024-09-17,159.47085571289062,30,-0.2849196736785113,Defensive,35,1.2641915719594952,20,0.8408164571401844,69,14.361601912702174,Technology,2024-08-05,False,85,AVGO,False,False,65,WATCH,70,85
60-74,66,2024-08-06,2024-09-10,149.0,25,-0.559170081528219,Defensive,35,3.4452197529233257,20,2.4630950379596377,70,16.375279592604983,Technology,2024-08-05,False,100,ORCL,True,True,65,WATCH,90,85
0-59,58,2024-08-06,2024-09-17,186.8800048828125,30,-0.17001683706351545,Defensive,35,1.4465422971027837,20,1.293899441608432,20,15.291637634163422,Consumer Discretionary,2024-08-05,False,100,AMZN,False,False,40,SKIP,90,100
60-74,66,2024-08-06,2024-09-17,38.027217864990234,30,-0.04396694834044978,Defensive,35,1.4669890097419986,20,1.0494612874787537,43,8.353382169200774,Financials,2024-08-05,False,100,BAC,False,False,65,WATCH,90,100
60-74,61,2024-08-06,2024-09-17,894.9469604492188,30,-0.33151048593540733,Defensive,35,2.3049746273750475,20,1.4530263762332163,52,14.719388836594405,Health Care,2024-08-05,False,100,LLY,True,False,50,WATCH,90,85
75-89,78,2024-08-06,2024-09-17,159.05226135253906,30,-0.2386240930010681,Defensive,35,0.45791547416233697,100,0.349911289396816,67,4.268629393211909,Health Care,2024-08-05,False,25,JNJ,True,False,100,BUY,90,100
0-59,59,2024-08-06,2024-09-17,345.072265625,30,-0.1882584575382327,Defensive,35,2.145793619702099,20,1.9712005372516967,31,12.35334365244701,Industrials,2024-08-05,False,100,CAT,False,False,40,SKIP,90,100
60-74,62,2024-08-06,2024-09-09,147.75,24,-1.1400992138996962,Defensive,35,0.8773745509025348,20,-1.0293048621501888,38,-6.793001446758101,Communication Services,2024-08-05,True,100,GOOGL,False,False,50,WATCH,90,100
0-59,54,2024-08-08,2024-09-11,126.03,24,-1.0659590358975524,Defensive,35,1.47004554303487,20,-1.0477758365287753,25,-4.296290586059516,Energy,2024-08-07,True,100,CVX,False,False,40,SKIP,90,70
75-89,83,2024-08-16,2024-08-27,75.21,8,-0.02681178140655251,Risk-on,90,0.4602245395937477,100,0.4355267276467048,66,4.831646648970186,Consumer Staples,2024-08-15,False,25,WMT,True,True,100,BUY,90,100
60-74,70,2024-08-21,2024-09-24,251.96,24,-0.36590882588239637,Risk-on,90,0.6235563241757944,70,0.5201745563376914,85,12.88434946080185,Consumer Discretionary,2024-08-20,False,25,TSLA,True,True,100,WATCH,70,45
60-74,74,2024-08-23,2024-08-28,461.38,4,-0.1025217215962123,Risk-on,90,0.3503128641178375,100,0.25024621162310584,55,1.676658221938066,Materials,2024-08-22,False,25,LIN,True,True,100,WATCH,90,45
60-74,70,2024-08-27,2024-08-30,216.02,4,-0.020447037043376793,Risk-on,90,0.1762751467171969,100,0.15135780721492728,54,2.2911657268171326,Financials,2024-08-26,False,25,JPM,True,True,100,WATCH,90,20
60-74,71,2024-08-28,2024-10-09,487.9065246582031,30,-0.5626537754892742,Risk-on,90,0.08874831588878586,100,0.003620398861286549,60,0.05924368534733264,Financials,2024-08-27,False,25,GS,False,False,100,WATCH,90,20
60-74,66,2024-08-28,2024-09-10,77.01,9,-0.05727811018533241,Risk-on,90,0.2281640502828878,60,0.15514797902295618,69,2.3004028403033647,Consumer Staples,2024-08-27,False,25,WMT,True,True,100,WATCH,90,20
75-89,77,2024-08-28,2024-10-09,900.6416625976562,30,-0.31901317674236074,Risk-on,90,0.0894895020824858,90,-0.02981447447754161,60,-0.4538055242900612,Consumer Staples,2024-08-27,False,25,COST,True,False,100,BUY,90,70
75-89,75,2024-08-28,2024-09-03,68.87,4,-0.06735033991803364,Risk-on,90,0.26633151731673854,60,0.1783837414588997,66,1.5370894290812112,Consumer Staples,2024-08-27,False,25,KO,True,True,100,BUY,90,85
60-74,71,2024-08-29,2024-09-17,370.95,13,-0.33867720108540766,Risk-on,90,0.33706312023882884,100,0.3134938967853683,65,3.7781563209147406,Consumer Discretionary,2024-08-28,False,25,HD,True,True,100,WATCH,90,20
60-74,69,2024-08-29,2024-10-10,573.34814453125,30,-0.48870584913172355,Risk-on,90,0.36096179357193137,80,0.16284188466525756,72,1.295032256214488,Health Care,2024-08-28,False,25,UNH,True,False,100,WATCH,90,20
75-89,76,2024-08-29,2024-10-10,111.51190948486328,30,-0.7017456698241814,Risk-on,90,0.45645658307159115,100,-0.6553472955563311,73,-6.340002696244939,Real Estate,2024-08-28,False,25,PLD,True,False,100,BUY,90,45
60-74,66,2024-08-29,2024-09-23,562.45,17,-0.27300691152558576,Risk-on,90,0.6358162237648898,70,0.5277231957036468,55,8.825288056414674,Communication Services,2024-08-28,False,25,META,True,True,100,WATCH,90,20
60-74,68,2024-08-29,2024-09-27,471.63,21,-0.4785468684916108,Risk-on,90,0.270485879236619,60,0.2265017706945969,57,1.9106773295382784,Materials,2024-08-28,False,25,LIN,True,True,100,WATCH,90,45
60-74,71,2024-08-30,2024-09-11,103.49,8,-1.2576588066019387,Risk-on,90,0.16230544712090358,80,-1.0313747343376105,51,-6.371479213279198,Energy,2024-08-29,True,25,XOM,False,False,100,WATCH,90,45
75-89,78,2024-09-03,2024-10-14,213.85198974609375,30,-0.6081459033007616,Risk-on,90,0.10029247639979354,90,-0.0005356749201220246,68,-0.008634098930465895,Financials,2024-08-30,False,25,JPM,True,False,100,BUY,90,70
60-74,74,2024-09-04,2024-10-15,66.914794921875,30,-0.5995774277095492,Risk-on,90,0.02894829268464279,60,-0.3980532136167035,73,-3.625197485457279,Consumer Staples,2024-09-03,False,25,KO,True,False,100,WATCH,90,70
60-74,71,2024-09-04,2024-09-13,284.48,8,-0.05012823693775571,Risk-on,90,0.34447848460338926,90,0.3070866005156763,43,3.161943381476256,Financials,2024-09-03,False,25,V,True,True,100,WATCH,90,45
60-74,73,2024-09-05,2024-09-17,180.22,9,-0.49813736150070254,Risk-on,90,2.048283227645443,55,1.9929934011949506,48,10.3682637035136,Industrials,2024-09-04,False,85,GE,True,True,75,WATCH,90,70
0-59,56,2024-09-09,2024-10-09,203.74,23,-0.2765245516044395,Defensive,35,1.4181847843039825,40,1.3601463388049344,41,6.686866510601197,Industrials,2024-09-06,False,85,HON,True,True,40,SKIP,90,70
0-59,57,2024-09-10,2024-10-21,163.03065490722656,30,-0.3471637806077873,Defensive,35,2.1526956460135995,20,1.5283586349755065,18,8.789368899550558,Communication Services,2024-09-09,False,100,GOOGL,True,False,40,SKIP,90,100
75-89,83,2024-09-11,2024-09-13,163.26,3,-0.06882740225555548,Risk-on,90,0.5824856263199025,90,0.3296276956882088,73,6.162546047838053,Technology,2024-09-10,False,25,ORCL,True,True,100,BUY,90,100
60-74,71,2024-09-11,2024-09-13,79.32,3,-0.06599065801522823,Risk-on,90,0.17646686443240273,60,0.15516342537895086,83,2.546174619428786,Consumer Staples,2024-09-10,False,25,WMT,True,True,100,WATCH,90,45
60-74,64,2024-09-12,2024-10-04,117.45,17,-0.0357560900845808,Risk-on,90,2.7942901277245213,20,2.6097351415886005,51,12.940572818923062,Energy,2024-09-11,False,100,XOM,True,True,40,WATCH,90,85
0-59,58,2024-09-12,2024-10-23,139.70236206054688,30,-0.13050258194542644,Risk-on,90,2.1452072155103963,20,1.765360629279779,29,8.598831293380657,Energy,2024-09-11,False,100,CVX,True,False,25,SKIP,90,85
75-89,83,2024-09-12,2024-10-03,81.56,16,-0.22789817054798292,Risk-on,90,0.2992328308890424,90,0.253708610283808,79,2.6696698304821282,Utilities,2024-09-11,False,25,NEE,True,True,100,BUY,90,100
75-89,78,2024-09-16,2024-10-25,170.1697235107422,30,-0.03853191443859727,Risk-on,90,0.39115460214481673,60,0.24392396677821646,71,5.148452265156359,Technology,2024-09-13,False,25,ORCL,True,False,100,BUY,90,100
60-74,71,2024-09-16,2024-10-23,81.11,28,-0.3465559597151558,Risk-on,90,0.25141037554820533,60,0.13794022755276827,82,1.668501388248888,Consumer Staples,2024-09-13,False,25,WMT,True,True,100,WATCH,90,45
60-74,72,2024-09-16,2024-10-25,278.0612487792969,30,-0.7057034905911678,Risk-on,90,0.17236174719141448,90,-0.24864094346965168,52,-2.440688500605425,Financials,2024-09-13,False,25,V,True,False,100,WATCH,90,45
60-74,68,2024-09-17,2024-10-17,113.34,23,-0.9374886247276616,Risk-on,90,0.39703565413071934,70,0.3416535094050469,81,2.3422414621966556,Utilities,2024-09-16,False,25,DUK,True,True,100,WATCH,90,20
75-89,81,2024-09-17,2024-10-28,208.69790649414065,30,-0.7646413301518108,Risk-on,90,0.03992489025174837,100,-0.5826462479022296,90,-7.044283937723359,Real Estate,2024-09-16,False,25,AMT,False,False,100,BUY,90,70
60-74,68,2024-09-18,2024-10-29,231.93136596679688,30,-0.01224401299261082,Risk-on,90,2.0441512148757144,20,1.6038721661231097,51,7.148756967817771,Technology,2024-09-17,False,100,AAPL,True,False,65,WATCH,90,70
60-74,72,2024-09-18,2024-10-29,426.0331115722656,30,-0.6029267523465006,Risk-on,90,0.14004502996143933,100,-0.09216745469514928,37,-0.9500225504326746,Technology,2024-09-17,False,25,MSFT,False,False,85,WATCH,90,70
0-59,57,2024-09-18,2024-10-17,140.09,22,-0.12090740644796305,Risk-on,90,1.1054775457362627,55,1.0683641456063737,38,20.789242450654267,Technology,2024-09-17,False,50,NVDA,True,True,75,SKIP,70,20
60-74,68,2024-09-18,2024-10-09,181.05,16,-0.06393269977694907,Risk-on,90,0.5947454384942944,90,0.5196627717016747,47,12.361630047543564,Technology,2024-09-17,False,25,AVGO,True,True,100,WATCH,90,20
60-74,73,2024-09-18,2024-10-29,190.8300018310547,30,-0.2660619327418929,Risk-on,90,0.3731742419851003,100,0.1652800903558656,44,2.0957109134082006,Consumer Discretionary,2024-09-17,False,25,AMZN,True,False,100,WATCH,90,45
75-89,75,2024-09-18,2024-09-24,381.17,5,-0.09084419647304241,Risk-on,90,0.4759369319082387,100,0.37493426537175145,62,3.449752920232273,Consumer Discretionary,2024-09-17,False,25,HD,True,True,100,BUY,90,45
0-59,58,2024-09-18,2024-10-11,40.5,18,-0.33599370811022655,Risk-on,90,0.9343948282437122,50,0.8864006423385976,41,6.055089122973039,Financials,2024-09-17,False,25,BAC,True,True,85,SKIP,90,20
60-74,71,2024-09-18,2024-09-30,852.43,9,-1.0989941555058698,Risk-on,90,0.7585146727694758,55,-1.0405625398801488,46,-5.007213432483927,Health Care,2024-09-17,True,100,LLY,False,False,75,WATCH,90,45
60-74,72,2024-09-18,2024-10-29,152.4072723388672,30,-0.7157023812963766,Risk-on,90,0.14765313633323818,80,-0.6270009440178765,68,-4.168891994487729,Health Care,2024-09-17,False,25,JNJ,False,False,100,WATCH,90,45
75-89,78,2024-09-18,2024-09-19,359.22,2,-0.07355168628925317,Risk-on,90,0.502250500828497,100,0.31634814240343295,58,3.4602886993551643,Industrials,2024-09-17,False,25,CAT,True,True,100,BUY,90,70
75-89,81,2024-09-18,2024-09-23,187.32,4,-0.032386610386581444,Risk-on,90,0.3194771046515107,100,0.2944217287597145,68,4.31551449580201,Industrials,2024-09-17,False,25,GE,True,True,100,BUY,90,85
75-89,82,2024-09-20,2024-09-24,378.38,3,-0.08561274753421382,Risk-on,90,0.33999776071216975,90,0.29743859887213653,70,4.448618114124469,Industrials,2024-09-19,False,25,CAT,True,True,100,BUY,90,100
60-74,71,2024-09-24,2024-11-04,170.04901123046875,30,-0.535387808150021,Risk-on,90,0.18725241671706022,90,-0.5066321877207447,78,-9.064594513043595,Industrials,2024-09-23,False,25,GE,True,False,100,WATCH,90,20
75-89,77,2024-09-24,2024-10-04,591.82,9,-0.14266730529487054,Risk-on,90,0.3338080316108563,90,0.3026767184694735,64,4.7797339779717865,Communication Services,2024-09-23,False,25,META,True,True,100,BUY,90,70
75-89,80,2024-09-25,2024-10-28,272.95,24,-0.641649427857827,Risk-on,90,0.3302480510319021,100,0.31259750897701877,82,7.8198490757069115,Consumer Discretionary,2024-09-24,False,25,TSLA,True,True,100,BUY,90,70
75-89,76,2024-09-25,2024-10-03,394.1,7,-0.10284477915472977,Risk-on,90,0.23190529228272738,60,0.19457146077826035,80,2.534586599815108,Consumer Discretionary,2024-09-24,False,25,HD,True,True,100,BUY,90,85
75-89,83,2024-09-25,2024-10-11,393.37,13,-0.12780912796319643,Risk-on,90,0.2261187456917408,90,0.20962785662613523,75,3.928277067181047,Industrials,2024-09-24,False,25,CAT,True,True,100,BUY,90,100
60-74,71,2024-09-30,2024-11-08,449.0711669921875,30,-0.7687948375173868,Risk-on,90,0.23434077663769326,100,-0.6200222031853607,64,-4.3809189415972885,Materials,2024-09-27,False,25,LIN,True,False,100,WATCH,90,20
60-74,66,2024-10-01,2024-10-30,820.37,22,-2.0522054858114487,Risk-on,90,0.814328363444651,20,-1.0293468352071693,36,-6.783882590590452,Health Care,2024-09-30,True,100,LLY,False,False,65,WATCH,90,70
60-74,74,2024-10-04,2024-11-14,388.25,30,-0.48032995619398466,Risk-on,90,0.18982671283085897,60,-0.09034783263460781,79,-1.309137758703379,Consumer Discretionary,2024-10-03,False,25,HD,True,False,100,WATCH,90,70
60-74,69,2024-10-04,2024-11-01,73.52,21,-1.0709398245316493,Risk-on,90,0.40284469444699456,80,-1.026266406086436,74,-7.527698390709219,Utilities,2024-10-03,True,25,NEE,False,False,100,WATCH,90,20
75-89,79,2024-10-07,2024-11-15,113.55342864990234,30,-0.5017203122877827,Risk-on,90,0.04921910710543752,100,-0.25237070821342966,67,-4.20375922658967,Energy,2024-10-04,False,25,XOM,True,False,100,BUY,90,70
75-89,75,2024-10-07,2024-11-15,550.9104614257812,30,-0.3923790357569021,Risk-on,90,0.0369765631294745,60,-0.3804670915177898,84,-7.617414599723644,Communication Services,2024-10-04,False,25,META,True,False,100,BUY,90,70
75-89,77,2024-10-10,2024-11-20,160.7635040283203,30,-0.6410089749458932,Risk-on,90,0.07476128027118442,100,-0.5835477464377664,81,-11.297840819687043,Technology,2024-10-09,False,25,AVGO,False,False,100,BUY,90,45
75-89,77,2024-10-10,2024-10-14,503.58,3,-0.12995788123164645,Risk-on,90,0.3076367228342564,100,0.2575106685347811,44,2.727648493539161,Financials,2024-10-09,False,25,GS,True,True,100,BUY,90,70
75-89,80,2024-10-10,2024-10-16,209.03,5,-0.031329576981343865,Risk-on,90,0.516245313389317,100,0.47658674234114234,37,3.4920364654398113,Industrials,2024-10-09,False,25,HON,True,True,100,BUY,90,100
60-74,71,2024-10-10,2024-11-08,939.8,22,-0.6560827614800695,Risk-on,90,0.8258925920050245,80,0.5677389110723055,57,3.988342468549787,Consumer Staples,2024-10-09,False,25,COST,True,True,100,WATCH,90,45
